0038.co.jp.axfr:@ "v=spf1 include:spf.mail-cp.com ~all"
tldregistrarsolutions.com.axfr:support "v=spf1 ip4:107.6.13.100 ip4:212.18.250.206 ip4:212.18.250.175 a:mail-8.lax.us.centralnic.net a:mail-10.bfn.uk.centralnic.net -all"
tldregistrarsolutions.com.axfr:@ "v=spf1 ip4:107.6.13.100 ip4:212.18.250.206 a:mail-8.lax.us.centralnic.net a:mail-10.bfn.uk.centralnic.net include:_spf.google.com ~all"
tle02.net.axfr:send10 "v=spf1 a mx ptr include:ws.com.ve ip4:216.108.236.0/24 ~all"
tle02.net.axfr:send116 "v=spf1 a mx ptr include:ws.com.ve ~all"
tle02.net.axfr:send117 "v=spf1 a mx ptr include:ws.com.ve ~all"
tle02.net.axfr:send118 "v=spf1 a mx ptr include:ws.com.ve ~all"
tle02.net.axfr:send119 "v=spf1 a mx ptr include:ws.com.ve ~all"
tle02.net.axfr:send13 "v=spf1 a mx ptr include:ws.com.ve ip4:216.108.236.0/24 ~all"
tle02.net.axfr:send142 "v=spf1 a mx ptr include:ws.com.ve ~all"
tle02.net.axfr:send143 "v=spf1 a mx ptr include:ws.com.ve ~all"
tle02.net.axfr:send186 "v=spf1 a mx ptr include:ws.com.ve ~all"
tle02.net.axfr:send187 "v=spf1 a mx ptr include:ws.com.ve ~all"
tle02.net.axfr:send20 "v=spf1 a mx ptr include:ws.com.ve ip4:216.108.236.0/24 ~all"
tle02.net.axfr:send25 "v=spf1 a mx ptr include:ws.com.ve ip4:216.108.236.0/24 ~all"
tle02.net.axfr:send28 "v=spf1 a mx ptr include:ws.com.ve ip4:216.108.236.0/24 ~all"
tle02.net.axfr:send33 "v=spf1 a mx ptr include:ws.com.ve ip4:216.108.236.0/24 ~all"
tle02.net.axfr:send64 "v=spf1 a mx ptr include:ws.com.ve ip4:216.108.236.0/24 ~all"
tle02.net.axfr:send65 "v=spf1 a mx ptr include:ws.com.ve ip4:216.108.236.0/24 ~all"
tle02.net.axfr:send94 "v=spf1 a mx ptr include:ws.com.ve ~all"
tle02.net.axfr:@ "v=spf1 a mx ptr ip4:64.235.52.0/24 ip4:216.108.236.0/24 include:tle02.net include:ws.com.ve ~all"
tle04.net.axfr:@ "v=spf1 a mx ip4:216.108.227.0/24 include:tle04.net ~all"
tle05.net.axfr:@ "v=spf1 a mx ip4:216.108.227.0/24 include:tle05.net ~all"
tle06.net.axfr:@ "v=spf1 a mx ip4:216.108.237.0/24 include:tle06.net ~all"
tlemcen-electronic.com.axfr:@ "v=spf1 a mx ip4:208.85.5.70 ~all"
tlen.pl.axfr:@ "v=spf1 ip4:193.17.41.0/24 ip4:212.126.20.0/25 ip4:193.222.135.0/24 ip4:195.200.214.0/24 -all"
tlnet.com.vn.axfr:@ "v=spf1 a mx -all"
tlptech.vn.axfr:@ "v=spf1 a mx ~all"
t-l.ru.axfr:@ "v=spf1 a include:_spf.google.com ~all"
tlt.ru.axfr:_xmpp-server._tcp "v=spf1 ip4:217.113.112.0/20 ip4:81.23.176.0/20 ip4:173.168.0.0/17 -all"
tltspeedway.ru.axfr:@ "v=spf1 a mx ip4:78.46.39.114 ~all"
tltsu.ru.axfr:@ "v=spf1 ptr ip4:194.107.124.251 mx:tltsu.ru ~all"
tm00.com.axfr:2015ccard "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:2016ccard "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:a720 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:agency720 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:anthropologie "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:att "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:ballparkclassics "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:ballweg "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:bankcardstoday "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:batterypowersystems "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:bellevuedowntown "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:bizu "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:bluebonnet "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:blueforcegear "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:brothertoncadillac "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:bsci "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:c-cardsonthego "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:chooseyourwaybellevue "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:comstor "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:Consumer-Insights "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:crossfitamped "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:cruxialcio "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:cstone-adv "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:datasphereservices "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:dbrg "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:efs "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:ela "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:elfa "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:engagethemarket "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:foundation "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:fundfinderusa "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:generalplastics "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:glg "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:gotnetsecurity "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:gsca "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:highlandsolutions "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:ibtimes "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:imotor-times "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:indiana "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:indiepalooza2016 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:internetviz "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:landwatchnewsletter "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:latin-times "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:lucks "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:M1 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:m2 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:m5 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:m7 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:mail2 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:mail5 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:mail "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:medical-daily "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:microsoft "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:moneyfinder-usa "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:mswresearch "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:my-fhamortgage "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:mzed "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:nanostring "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:newmillenniumcard "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:newsweek "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:osion "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:personalgenome "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:porsche-pp "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:precor "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:qadev01 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:qadev02 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:qam1 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:qam2 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:qam5 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:qam7 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:qam8 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:qr "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:questudio "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:reputationinstitute "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:RMDonovan "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:rxmg "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:salemaker360 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:sawstop "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:scovillepr "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:shell "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:signfoam "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:standupdeskstore "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:subaru-ds "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:survey "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:sustaincreativity "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:tailorednews "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:talentica "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:technomic "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:temp "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:test2 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:test "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:themanusgroup "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:thetap "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:thirdcertainty "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:tmdev01 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:tmdev02 "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:toluna "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:topcardsonthego "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:totalcardsolution "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:truenorthmarketinsights "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:tudorgames "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:uw "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:verizon "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:videosolutions "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:volkswagen-dep "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:volvo-ap "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:@ "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:washington "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:willkie "v=spf1 a mx ip4:209.90.227.0/24 -all"
tm00.com.axfr:youpet "v=spf1 a mx ip4:209.90.227.0/24 -all"
t-marketing.jp.axfr:@ "v=spf1 +ip4:210.188.201.181 ~all"
tmax.co.kr.axfr:mail "v=spf1 ip4:220.94.140.12 ~all"
tmax.co.kr.axfr:spam "v=spf1 ip4:220.94.140.50 ~all"
tmgic.ir.axfr:fax "v=spf1 a mx ip4:192.168.15.2 ~all"
tmgic.ir.axfr:@ "v=spf1 a mx ip4:130.185.73.120 ~all"
tmgic.ir.axfr:web "v=spf1 a mx ip4:192.168.11.23 ~all"
tmk.edu.ee.axfr:@ "v=spf1 a mx ptr a:tmk.edu.ee ip4:193.40.56.90 include:_spf.google.com ~all"
tmmsociety.net.axfr:@ "v=spf1 a mx ip4:27.254.140.61 ~all"
tmogroup.asia.axfr:amw-aly-chn-hng-1-0 "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:a.zj.cn.x "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:b.zj.cn.x "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:c.zj.cn.x "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:frs-aly-chn-hng-1-0 "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:frs-aly-chn-hng-2-0 "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:frs-amz-sng-sng-1-0 "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:mail "v=spf1 +a -all"
tmogroup.asia.axfr:tmg-aly-chn-hng-1-0 "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:tmg-aly-chn-hng-2-0 "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:tmg-cnc-chn-nng-1-0 "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:tmg-cnc-chn-nng-1-1 "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:tmg-cnc-chn-nng-1-2 "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:tmg-cnc-chn-nng-1-3 "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:tmg-cnc-chn-nng-1-4 "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:ttl-amz-irl-dbl-1-0 "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:utr-amz-sng-sng-1-0 "v=spf1 include:mail.tmogroup.asia -all"
tmogroup.asia.axfr:@ "v=spf1 include:mail.tmogroup.asia include:_spf.google.com include:sendgrid.net -all"
tmogroup.asia.axfr:www "v=spf1 include:mail.tmogroup.asia include:_spf.google.com include:sendgrid.net -all"
tmrdirect.com.axfr:themailroominc "v=spf1 +a +mx +ip4:63.235.167.194 include:spf.protection.outlook.com ?all"
tmrdirect.com.axfr:@ "v=spf1 +a +mx +ip4:63.235.167.194 +ip4:173.164.34.65 includ\226\128\139e:spf.prot\226\128\139ection.out\226\128\139look.com ?\226\128\139all"
tmregiony.pl.axfr:@ "v=spf1 ip4:195.117.60.252 ip4:195.117.60.220 ip4:195.117.60.224/27 -all"
tmsware.com.axfr:tmsware.com "v=spf1"
tmsware.com.axfr:@ "v=spf1"
tmtopup.com.axfr:delivery "v=spf1 a mx include:pepipost.net ~all"
tna.com.tw.axfr:@ "v=spf1 ip4:220.229.250.0/24 mx -all"
tnc.com.vn.axfr:@ "v=spf1 a mx ~all"
tne.cl.axfr:@ "v=spf1 include:spf.protection.outlook.com -all"
tnews.co.th.axfr:@ "v=spf1 a mx ip4:202.43.35.204 ~all"
tn.gov.in.axfr:mail.ctd "v=spf1 a mx ptr ~all"
tn.gov.in.axfr:@ "v=spf1 a mx ptr ~all"
tnk12.gov.axfr:@ "v=spf1 include:spf.protection.outlook.com -all"
tns-e.ru.axfr:karelia "v=spf1 ip4:217.77.49.69 ip4:78.36.62.242"
tns-e.ru.axfr:tula "v=spf1" "a" "mx" "ptr" "include:tula.tns-e.ru"
tns-e.ru.axfr:@ "v=spf1 ip4:95.213.196.130 a mx ~all"
tns-nissho.co.th.axfr:@ "v=spf1 a mx ip4:27.254.96.151 ip4:27.254.67.4 ip4:202.183.192.159 ip4:27.254.67.4 ~all"
tnstate.edu.axfr:dev "v=spf1 include:hotmail.com ~all"
tnstate.edu.axfr:office365 "v=spf1 include:spf.protection.outlook.com -all"
tnstate.edu.axfr:test "v=spf1 include:spf.protection.outlook.com -all"
tnstate.edu.axfr:@ "v=spf1 include:spf.protection.outlook.com ~all include:spf tnstate-edu.mail.eo.outlook.com.com ip4:173.233.192.0/23 -all"
tntech.edu.axfr:students "v=spf1 include:spf.protection.outlook.com ~all"
tntech.edu.axfr:@ "v=spf1 mx a:mta.tntech.edu a:mtamm.tntech.edu include:spf.protection.outlook.com ~all"
tntjobs.co.uk.axfr:@ "v=spf1 include:spf.protection.outlook.com -all"
tntmagazine.com.axfr:@ "v=spf1 include:spf.protection.outlook.com -all"
tnua.edu.tw.axfr:@ "v=spf1 ipv4:203.71.172.238 ipv4:203.71.172.220 ~all"
tnu.edu.vn.axfr:365 "v=spf1 include:spf.protection.outlook.com -all"
tnuni.sk.axfr:student "v=spf1 include:spf.protection.outlook.com -all"
tnuni.sk.axfr:teacher "v=spf1 include:spf.protection.outlook.com -all"
tnuni.sk.axfr:@ "v=spf1 mx a:mail.tnuni.sk ~all"
tnvalleygrapevine.com.axfr:@ "v=spf1 +a +mx include:_spf.tnvalleygrapevine.com include:spf.secureserver.net -all"
tnwgrc.com.axfr:policy "v=spf1 include:amazonses.com include:spf.mandrillapp.com ?all"
tnwgrc.com.axfr:@ "v=spf1 include:amazonses.com include:spf.mandrillapp.com ?all"
tnwinc.com.axfr:@ "v=spf1 mx ip4:63.148.132.101 ip4:63.148.132.14 ip4:67.202.192.116 ip4:213.212.95.118 ip4:63.148.132.103 ip4:63.148.132.104 ip4:107.0.93.242 include:spf.mandrillapp.com ~all"
tnx.it.axfr:@ "v=spf1 mx a ptr:tnx.it -all"
toaddiaries.co.uk.axfr:email "v=spf1 include:bronto.com -all"
toaddiaries.co.uk.axfr:@ "v=spf1 include:_spf.google.com ~all"
toadhallcottages.co.uk.axfr:em "v=spf1 include:sendgrid.net ~all"
toadhallcottages.co.uk.axfr:@ "v=spf1 a mx include:_spf.elasticemail.com -all"
toadhallcottages.co.uk.axfr:@ "v=spf1 include:em.toadhallcottages.co.uk a:mail.nocc.co.uk -all"
toast.com.ua.axfr:@ "v=spf1 include:relay.dc.besthosting.ua ~all"
toatecuvintele.ro.axfr:engleza "v=spf1 ip4:176.223.121.70 +a +mx +ip4:176.223.122.100 ~all"
toatecuvintele.ro.axfr:forum "v=spf1 ip4:176.223.121.70 +a +mx +ip4:176.223.122.100 ~all"
toatecuvintele.ro.axfr:test "v=spf1 ip4:176.223.121.70 +a +mx +ip4:176.223.122.100 ~all"
toatecuvintele.ro.axfr:@ "v=spf1 ip4:176.223.121.70 +a +mx +ip4:176.223.122.100 ~all"
tobar.co.uk.axfr:newsletter "v=spf1 a mx -all"
tobasign.com.axfr:@ "v=spf1 ip4:88.151.215.20 ip4:188.65.95.10 a mx ip4:213.194.173.44 ?all"
tobutoptours.co.jp.axfr:@ "v=spf1 +ip4:218.45.193.140 +ip4:218.45.193.141 +ip4:210.253.208.56 +ip4:202.32.115.1 +ip4:202.32.115.2 include:spf.tricorn.net include:aspmx.googlemail.com include:_spf.google.com include:_spf.activegate-ss.jp ~all"
tochka-zabrosa.ru.axfr:@ "v=spf1 ip4:93.191.13.6 a mx ~all"
tochucsukien.org.vn.axfr:@ "v=spf1 include:_spf.google.com ~all"
toczytam.pl.axfr:@ "v=spf1 a mx ip4:185.11.130.55 ~all"
todaemforma.com.br.axfr:@ "v=spf1 a mx include:_spf.google.com include:_spf.rdstation.com.br ~all"
todaybusiness.ir.axfr:@ "v=spf1 a mx ip4:31.25.89.156 ~all"
todayrelationships.com.axfr:@ "v=spf1 a mx ip4:23.92.215.218 ~all"
todayscreativelife.com.axfr:@ "v=spf1 a mx a:mail.orangegeek.net mx:mail.orangegeek.net ip4:208.67.187.164 ?all"
todaysdate.com.axfr:@ "v=spf1 +a +mx +ip4:173.208.83.50 ~all"
todayshospitalist.com.axfr:response "v=spf1 include:emailsrvr.com ip4:74.203.48.0/23 ip4:74.203.57.0/24 ip4:174.46.206.0/23 ~all"
todayshospitalist.com.axfr:@ "v=spf1 include:emailsrvr.com ip4:74.203.48.0/23 ip4:74.203.57.0/24 ip4:174.46.206.0/23 ~all"
todoappleblog.com.axfr:@ "v=spf1 a mx ip4:188.95.253.122 ip4:188.95.253.175 ~all"
todoar.com.ar.axfr:@ "v=spf1 a mx ptr -all"
todoelectronica.com.axfr:@ "v=spf1" "include:todoelectronica.ip-zone.com" "ip4:216.87.93.72/31" "ip4:164.138.212.46" "a" "mx" "-all"
todoelectronica.com.axfr:@ "v=spf2.0/pra" "include:todoelectronica.com.ip-zone.com" "ip4:216.87.93.72/31" "ip4:164.138.212.46" "a" "mx" "-all"
todoiphone.net.axfr:@ "v=spf1 a mx ip4:188.95.249.173 ~all"
todolomas.com.ar.axfr:@ "v=spf1 a mx ip4:190.105.227.157 ~all"
todomontegrande.com.ar.axfr:@ "v=spf1 a mx ip4:190.105.227.157 ~all"
todopic.com.ar.axfr:alfaled "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:autosantiguosfirmat "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:djpelle "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:electa "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:er-electronica "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:facoo "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:fierromec "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:fmarcoiris "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:framesvideo "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:intermotos "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:laserfirmat "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:lasershowfirmat "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:ledrix "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:luzvial "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:manixico "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:meteorologiafacil "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:mgl-automacion "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:saltapones "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:showlaserfirmat "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:sonidodanger "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:tirofederalfirmat "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:todopicelectronica "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:todopic "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:@ "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:xn--portaldiseo-beb.com.ar "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopic.com.ar.axfr:xn--portaldiseo-beb "v=spf1 +a +mx +ip4:184.173.247.226 ?all"
todopolicia.com.axfr:@ "v=spf1 a mx ip4:62.210.108.32 ~all"
todopositivo.eu.axfr:@ "v=spf1 a mx ip4:37.28.152.226 ~all"
todosanbernardo.com.ar.axfr:@ "v=spf1 a mx ip4:190.105.227.157 ~all"
todoseries.com.axfr:@ "v=spf1 a mx ip4:164.138.211.24 ~all"
todoshowcase.com.axfr:@ "v=spf1 a mx ip4:166.78.18.80 ip6:2001:4800:7811:513:fb30:3310:ff04:59ca include:_spf.embluemail.com ip4:190.139.106.194 ip4:181.167.131.14 ip4:181.167.131.15 ~all"
todovisual.com.mx.axfr:m "v=spf1 +a +mx +ip4:69.16.206.224 ~all"
todovisual.com.mx.axfr:@ "v=spf1 +a +mx +ip4:69.16.206.224 ~all"
toefl-milano.com.axfr:@ "v=spf1 a mx ~all"
toefl-test.ru.axfr:@ "v=spf1 +a +mx -all"
toeihero.net.axfr:@ "v=spf1 ip4:202.218.112.94/24 -all"
toeimusen.co.jp.axfr:@ "v=spf1 ip4:203.152.199.76 ~all"
toernooi.nl.axfr:@ "v=spf1 a mx:toernooi.nl include:tournamentsoftware.com ~all"
toez2dj.net.axfr:@ "v=spf1 ip4:58.225.62.133 ~all"
tofisa.com.axfr:@ "v=spf1 a mx ip4:185.85.237.66 ~all"
tofucute.com.axfr:@ "v=spf1 +a +mx +ip4:85.92.85.101 ?all"
tofurky.com.axfr:@ "v=spf1 include:spf.dynect.net <http://spf.dynect.net> ~all"
tofurky.com.axfr:@ "v=spf1 include:spf.protection.outlook.com -all"
tofurky.com.axfr:@ "v=spf1 ip4:209.216.188.42 include:spf.protection.outlook.com ~all"
tofurky.com.axfr:@ "v=spf1 ip4: include:209.216.160.86 spf.protection.outlook.com ~all"
tofweb.hu.axfr:@ "v=spf1 ip4:195.228.155.67 a mx ~all"
tohokukanko.jp.axfr:@ "v=spf1 +mx -all"
tohoku-pharm.ac.jp.axfr:webmail.hosp "v=spf1 +ip4:133.242.169.131/30 ~all"
tohshin.co.jp.axfr:@ "v=spf1 +a include:mwp-spf.securesites.net ~all"
toideniamv.com.axfr:@ "v=spf1 a mx ~all"
toihanhlyson.vn.axfr:@ "v=spf1 a mx ~all"
toikhampha.com.axfr:@ "v=spf1 include:_spf.google.com ~all"
toilamseo.net.axfr:@ "v=spf1 a mx ~all"
toimuonden.com.axfr:@ "v=spf1 a mx ~all"
tokaikisen.co.jp.axfr:@ "v=spf1 +a include:mwp-spf.securesites.net ~all"
tokakey.com.axfr:@ "v=spf1 a mx ip4:87.107.121.226 ~all"
toko.edu.tw.axfr:@ "v=spf1 include:_spf.google.com ~all"
tokoherbalacemaxs.com.axfr:@ "v=spf1 +a +mx +ip4:103.254.153.208 ~all"
tokolokomedia.com.axfr:@ "v=spf1 +a +mx +ip4:67.228.235.52 +ip4:67.228.224.0/24 ?all"
tokooutdoor.com.axfr:gudangolahraga "v=spf1 +a +mx +ip4:180.235.151.22 ~all"
tokooutdoor.com.axfr:tokoasemka "v=spf1 +a +mx +ip4:180.235.151.22 ~all"
tokooutdoor.com.axfr:@ "v=spf1 +a +mx +ip4:180.235.151.22 ~all"
toko-qta.com.axfr:@ "v=spf1 ip4:216.18.209.4 a mx ~all"
tokoshiddiq.info.axfr:@ "v=spf1 a mx ip4:199.241.184.10 ~all"
toks.com.mx.axfr:@ "v=spf1 a:mx mx:mailer.toks.com.mx"
